job_name,company,company_info,company_size,company_type,city,salary_min,salary_max,exp,education,job_advantage1,job_advantage2,job_advantage3,job_advantage4,job_advantage5,job_advantage6,job_advantage7,job_advantage8,job_advantage9,job_advantage10
保险业务-数据分析师#3854,美团点评,#VALUE!,#VALUE!,#VALUE!,北京,2,2.5万/月,,,,,,,,,,,,
数据分析师-客服业务方向,美团-大众点评,合资 ,10000人以上 ,"互联网/电子商务,计算机软件",北京-朝阳区,1.5,2万/月,1年经验,本科,,,,,,,,,,
呼叫中心-数据分析师,北京三快在线科技有限公司,民营公司 ,10000人以上 ,"计算机软件,互联网/电子商务",北京-朝阳区,1,1.5万/月,无工作经验,,,,,,,,,,,
商品数据分析师,北京水木三石商贸有限责任公司,民营公司 ,50-150人 ,服装/纺织/皮革,北京-丰台区,0.7,1万/月,2年经验,大专,,,,,,,,,,
数据分析师（房地产企业研究）,房天下（北京）,外资（欧美） ,10000人以上 ,"互联网/电子商务,房地产",北京-丰台区,0.7,1万/月,2年经验,硕士,['五险一金', '补充医疗保险', '餐饮补贴', '绩效奖金', '定期体检'],,,,,
金融数据分析师助理,嘉诺恒盛（北京）教育科技有限公司,民营公司 ,150-500人 ,"金融/投资/证券,教育/培训/院校",北京,6,8千/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '交通补贴', '弹性工作', '通讯补贴']
数据分析师,北京高思博乐教育科技股份有限公司,民营公司 ,1000-5000人 ,"教育/培训/院校,互联网/电子商务",北京-海淀区,0.8,1万/月,1年经验,本科,['餐饮补贴', '五险一金', '补充医疗保险', '员工旅游', '绩效奖金', '定期体检'],,,,
数据分析师,北京爱提分博乐教育科技有限公司,上市公司 ,1000-5000人 ,教育/培训/院校,北京-海淀区,0.8,1万/月,1年经验,本科,['五险一金', '补充医疗保险', '员工旅游', '餐饮补贴', '专业培训', '绩效奖金', '弹性工作'],,,
高级大数据分析师,中国信息通信研究院,事业单位 ,1000-5000人 ,"通信/电信/网络设备,通信/电信运营、增值服务",北京-海淀区,1.5,2万/月,3-4年经验,硕士,['五险一金', '补充医疗保险', '专业培训', '通讯补贴', '餐饮补贴', '年终奖金', '绩效奖金', '定期体检'],,
数据分析师,北京易飞华通科技开发有限公司,民营公司 ,50-150人 ,计算机软件,北京-海淀区,1,1.5万/月,3-4年经验,本科,,,,,,,,,,
500强医药公司招聘--HCC数据分析师,万宝盛华企业管理咨询（上海）有限公司,外资（欧美） ,10000人以上 ,中介服务,北京-朝阳区,0.8,1万/月,无工作经验,本科,['五险一金', '补充医疗保险', '专业培训', '绩效奖金', '年终奖金', '员工旅游', '定期体检', '弹性工作'],,
金融大数据分析师,北京中辉时代商务咨询有限公司,民营公司 ,50-150人 ,金融/投资/证券,北京-朝阳区,1.5,2万/月,无工作经验,,['五险一金', '专业培训', '绩效奖金', '年终奖金', '员工旅游', '通讯补贴', '弹性工作', '周末双休', '节日假期', '早九晚五']
数据分析师,成都运动叁陆伍体育有限公司,非营利组织 ,少于50人 ,"娱乐/休闲/体育,互联网/电子商务",异地招聘,10,15万/年,2年经验,本科,,,,,,,,,,
大数据分析师,长安新生（深圳）金融投资有限公司,国企 ,1000-5000人 ,"金融/投资/证券,汽车及零配件",北京-朝阳区,1,2万/月,无工作经验,本科,['五险一金', '补充医疗保险', '交通补贴', '餐饮补贴', '通讯补贴', '年终奖金', '定期体检'],,,
数据分析师-人力资源方向,北京世纪明德教育科技股份有限公司,上市公司 ,150-500人 ,教育/培训/院校,北京-海淀区,4.5,6千/月,1年经验,本科,['五险一金', '餐饮补贴'],,,,,,,,
数据分析师,北京领医创制咨询顾问有限公司,民营公司 ,150-500人 ,医疗/护理/卫生,北京,1,1.5万/月,无工作经验,,['周末双休', '弹性工作', '带薪年假', '五险一金', '节日福利'],,,,,
数据分析师/互联网/数据运营/数据分析,北京鸿特博弈科技有限公司,民营公司 ,150-500人 ,"互联网/电子商务,计算机软件",北京-朝阳区,0.8,1万/月,无工作经验,大专,['五险一金', '年底双薪', '绩效奖金', '交通补助', '餐补', '房补', '通讯补贴', '带薪年假', '定期体检', '节日福利']
数据分析师/互联网/数据运营/数据分析,励墨斯（北京）信息技术有限公司,民营公司 ,150-500人 ,"通信/电信运营、增值服务,互联网/电子商务",北京-西城区,0.8,1万/月,无工作经验,大专,['五险一金', '年底双薪', '绩效奖金', '交通补助', '餐补', '房补', '通讯补贴', '带薪年假', '定期体检', '节日福利']
数据分析师,北京汇风集雅商贸有限责任公司,民营公司 ,150-500人 ,互联网/电子商务,北京-大兴区,0.5,1万/月,2年经验,大专,['包午餐', '加班补贴', '全勤奖', '带薪年假', '绩效奖金'],,,,,
大气数据分析师,北京伟瑞迪科技有限公司,民营公司 ,50-150人 ,"环保,仪器仪表/工业自动化",北京-海淀区,0.8,1.5万/月,无工作经验,本科,['五险一金', '员工旅游', '交通补贴', '餐饮补贴', '专业培训', '绩效奖金', '股票期权'],,,
数据分析师,北京楚世盛华信息技术有限公司,创业公司 ,少于50人 ,"计算机软件,计算机服务(系统、数据服务、维修)",北京-朝阳区,0.8,1万/月,2年经验,本科,,,,,,,,,,
数据分析师（文本分析方向）—大数据事业部,零点有数（原零点研究咨询集团）,上市公司 ,500-1000人 ,"专业服务(咨询、人力资源、财会),互联网/电子商务",北京,1,1.5万/月,1年经验,,['五险一金', '餐饮补贴', '弹性工作', '定期体检', '专业培训', '年终奖金'],,,,
数据分析师,北京恒通博联科技有限公司,民营公司 ,50-150人 ,计算机软件,北京,1,3万/月,2年经验,本科,,,,,,,,,,
数据分析师,北京网达信联科技发展有限公司,民营公司 ,50-150人 ,"互联网/电子商务,计算机软件",北京,1,1.7万/月,2年经验,本科,['五险一金', '交通补贴', '通讯补贴', '专业培训', '绩效奖金', '年终奖金', '弹性工作'],,,
数据分析师(003190),瓜子二手车,民营公司 ,10000人以上 ,"互联网/电子商务,汽车及零配件",北京-海淀区,1.5,2万/月,无工作经验,本科,,,,,,,,,,
数据分析师,北京蜂巢锐哲广告股份有限公司,民营公司 ,50-150人 ,"公关/市场推广/会展,广告",北京,4,6千/月,1年经验,大专,['周末双休', '带薪年假', '五险一金', '十三薪'],,,,,,
高级风控数据分析师,北京恒昌利通投资管理有限公司,民营公司 ,10000人以上 ,金融/投资/证券,北京-朝阳区,1.5,2.5万/月,3-4年经验,本科,,,,,,,,,,
数据分析师,北京丰源星际传媒科技有限公司,民营公司 ,少于50人 ,"影视/媒体/艺术/文化传播,计算机服务(系统、数据服务、维修)",北京-西城区,1,1.3万/月,2年经验,本科,['餐饮补贴', '五险', '节日福利', '零食茶水'],,,,,,
数据分析师,Veeva Systems Inc,外资（欧美） ,1000-5000人 ,"计算机服务(系统、数据服务、维修),计算机软件",北京-朝阳区,2,2.5万/月,3-4年经验,本科,['五险一金', '补充医疗保险', '员工旅游', '通讯补贴', '绩效奖金', '股票期权', '弹性工作', '定期体检', '专业培训'],
游戏数据分析师,北京金刚游戏科技股份有限公司,民营公司 ,500-1000人 ,"网络游戏,互联网/电子商务",北京-东城区,1,2万/月,无工作经验,本科,['弹性工作', '五险一金', '专业培训', '股票期权'],,,,,,
数据分析师,北京店帮科技有限公司,民营公司 ,50-150人 ,家居/室内设计/装潢,北京-大兴区,1,1.5万/月,3-4年经验,本科,,,,,,,,,,
高级数据分析师-YXCX,北京车慧互动广告有限公司,上市公司 ,50-150人 ,"公关/市场推广/会展,广告",北京-海淀区,1.5,3万/月,2年经验,本科,,,,,,,,,,
风控数据分析师,北京农信互联科技有限公司,民营公司 ,10000人以上 ,"农/林/牧/渔,互联网/电子商务",北京-海淀区,1.5,2.5万/月,无工作经验,,['五险一金', '补充医疗保险', '股票期权', '专业培训'],,,,,,
数据分析师,北京互联企信信息技术有限公司,外资（欧美） ,1000-5000人 ,"外包服务,通信/电信/网络设备",北京,6,8千/月,1年经验,本科,['节日福利', '做五休二', '五险一金', '绩效奖金', '交通补贴', '餐饮补贴', '专业培训', '补充医疗保险', '定期体检', '弹性工作']
大数据分析师,北京微心百源科技发展有限公司,民营公司 ,50-150人 ,"互联网/电子商务,医疗设备/器械",北京-海淀区,0.8,1.5万/月,2年经验,本科,['五险一金', '补充医疗保险', '交通补贴', '年终奖金', '绩效奖金', '带薪年假'],,,,
数据分析师,北京大米未来科技有限公司,外资（非欧美） ,5000-10000人 ,"互联网/电子商务,教育/培训/院校",北京,0.8,1万/月,1年经验,本科,['五险一金', '餐饮补贴', '补充医疗保险', '免费班车', '节日福利'],,,,,
资深数据分析师,北京安德信业信息咨询有限责任公司,民营公司 ,50-150人 ,"互联网/电子商务,计算机软件",北京-海淀区,2,3.5万/月,5-7年经验,本科,,,,,,,,,,
数据分析师,北京麦达数字技术服务有限公司,上市公司 ,50-150人 ,"互联网/电子商务,计算机软件",北京-朝阳区,2,3.5万/月,无工作经验,,['五险一金', '交通补贴', '年终奖金', '绩效奖金', '通讯补贴', '餐饮补贴', '弹性工作'],,,
数据分析师,北京卡富通盈科技有限公司,民营公司 ,50-150人 ,互联网/电子商务,北京,0.6,1万/月,无工作经验,,['五险一金', '餐饮补贴', '弹性工作'],,,,,,,
高级数据分析师,分享一下（北京）科技有限公司,创业公司 ,500-1000人 ,互联网/电子商务,北京-朝阳区,1.5,3万/月,无工作经验,本科,,,,,,,,,,
数据分析师 - 人力资源方向,北京恒城实业发展公司,民营公司 ,1000-5000人 ,快速消费品(食品、饮料、化妆品),北京,0.7,1万/月,无工作经验,本科,['五险一金', '补充医疗保险', '定期体检', '年终奖金', '绩效奖金'],,,,,
资深CRM数据分析师/数据分析顾问,蓝色光标-欧泰谱（CRM营销服务）,民营公司 ,50-150人 ,计算机服务(系统、数据服务、维修),北京-朝阳区,1.5,2.5万/月,3-4年经验,本科,['五险一金', '补充医疗保险', '免费班车', '员工旅游', '餐饮补贴', '交通补贴', '通讯补贴', '专业培训', '定期体检', '弹性工作']
数据分析师/互联网/数据运营/数据分析,北京众维钧盛网络技术有限公司,民营公司 ,150-500人 ,"计算机软件,网络游戏",北京-海淀区,0.8,1万/月,无工作经验,大专,['五险一金', '年底双薪', '绩效奖金', '交通补助', '餐补', '房补', '通讯补贴', '带薪年假', '定期体检', '节日福利']
数据分析师,飞驰镁物（北京）信息服务有限公司上海分公司,民营公司 ,150-500人 ,"计算机软件,专业服务(咨询、人力资源、财会)",北京-朝阳区,1.5,2万/月,5-7年经验,,['五险一金', '补充医疗保险', '补充公积金', '定期体检', '年终奖金'],,,,,
数据分析师,和信电子商务有限公司,民营公司 ,5000-10000人 ,"互联网/电子商务,金融/投资/证券",北京,0.8,1.2万/月,2年经验,硕士,['五险一金', '员工旅游', '绩效奖金', '弹性工作'],,,,,,
高级数据分析师,北京盟享加信息技术有限公司,民营公司 ,50-150人 ,"互联网/电子商务,公关/市场推广/会展",北京-西城区,1.5,2万/月,3-4年经验,大专,['五险一金', '补充医疗保险', '专业培训', '定期体检', '年终奖金', '绩效奖金', '带薪休假', '生日惊喜'],,
BI数据分析师,北京奇客创想科技股份有限公司,民营公司 ,150-500人 ,"网络游戏,互联网/电子商务",北京-海淀区,1.5,2.5万/月,3-4年经验,本科,['五险一金'],,,,,,,,,
数据分析师,北京一招科技有限公司,民营公司 ,少于50人 ,"广告,影视/媒体/艺术/文化传播",北京-朝阳区,0.6,1.2万/月,2年经验,大专,['五险一金', '员工旅游', '年终奖金', '节日福利', '超长年假'],,,,,
大数据分析师,北京明朝万达科技股份有限公司,民营公司 ,150-500人 ,计算机软件,北京-海淀区,1.5,3万/月,5-7年经验,本科,,,,,,,,,,
海外数据分析,北京秒针信息咨询有限公司,民营公司 ,150-500人 ,互联网/电子商务,北京-朝阳区,5,8千/月,无工作经验,本科,['五险一金', '补充医疗保险', '补充公积金', '交通补贴', '餐饮补贴', '弹性工作'],,,,
数据分析专员,朗姿股份有限公司,合资 ,1000-5000人 ,"服装/纺织/皮革,奢侈品/收藏品/工艺品/珠宝",北京,,,无工作经验,,['带薪年假', '五险一金', '节日福利', '绩效奖金', '加班补贴', '员工旅游', '出国机会', '定期体检'],,
商品专员/数据分析专员,上海笕尚服饰有限公司,民营公司 ,1000-5000人 ,"服装/纺织/皮革,批发/零售",北京,4,6千/月,2年经验,大专,['五险一金', '交通补贴', '通讯补贴', '绩效奖金', '年终奖金', '全勤奖', '员工旅游', '定期体检'],,
数据分析专员,北京光宇在线科技有限责任公司,民营公司 ,1000-5000人 ,"网络游戏,互联网/电子商务",北京,0.8,1万/月,2年经验,本科,,,,,,,,,,
总行信息科技部-数据分析岗（信息安全运营方向）,中国光大银行总行,国企 ,1000-5000人 ,银行,北京,,,3-4年经验,本科,,,,,,,,,,
高级数据分析工程师（ASP),中国铁道科学研究院电子计算技术研究所,国企 ,500-1000人 ,"计算机软件,计算机服务(系统、数据服务、维修)",北京-海淀区,1,3万/月,3-4年经验,本科,['五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '定期体检'],,,
数据分析研发工程师（JAVA）,普天信息技术有限公司,国企 ,500-1000人 ,通信/电信/网络设备,北京,1,1.5万/月,3-4年经验,本科,['五险一金', '补充医疗保险', '交通补贴', '餐饮补贴', '弹性工作', '定期体检'],,,,
数据分析,北京福佑在线信息技术有限公司,民营公司 ,150-500人 ,"互联网/电子商务,交通/运输/物流",北京-海淀区,1,1.8万/月,2年经验,本科,['五险一金', '补充医疗保险', '定期体检', '年终奖金'],,,,,,
数据分析工程师,北京裕恒佳科技有限公司,民营公司 ,50-150人 ,医疗设备/器械,北京,1,1.5万/月,3-4年经验,本科,['周末双休', '带薪年假', '五险一金', '包吃', '绩效奖金', '全勤奖', '节日福利', '专业培训'],,
电商数据分析专员,北京慧普特科技有限公司,民营公司 ,少于50人 ,互联网/电子商务,北京-大兴区,0.6,1.5万/月,1年经验,大专,['员工旅游', '五险一金', '年终奖金', '绩效奖金', '出国机会', '周末双休'],,,,
数据分析专员,北京游道易网络文化有限公司,外资（非欧美） ,150-500人 ,"互联网/电子商务,通信/电信运营、增值服务",北京,5,8千/月,1年经验,大专,['五险一金', '绩效奖金', '定期体检', '弹性工作', '餐饮补贴'],,,,,
数据分析工程师,北京四中网校,民营公司 ,150-500人 ,教育/培训/院校,北京,1.5,3万/月,无工作经验,本科,['五险一金', '餐饮补贴', '通讯补贴', '弹性工作', '定期体检', '交通补贴'],,,,
数据分析/数据运营（理财方向）,财新联合汽车租赁（北京）有限公司,民营公司 ,150-500人 ,"租赁服务,汽车及零配件",北京-朝阳区,4,7千/月,1年经验,大专,['五险一金', '周末双休', '年终奖金'],,,,,,,
数据分析工程师,商助科技（北京）有限公司,合资 ,50-150人 ,"计算机软件,互联网/电子商务",北京-海淀区,,,无工作经验,本科,['五险一金', '周末双休', '带薪年假', '定期体检', '餐饮补贴', '年终奖金', '节日福利'],,,
